extraction,layer,vector,category,n,mean_z,mean_proj,pool_sd
final_token,38,negemotion_vector,user_grief,20,1.4901,-32.0814,26.931648
final_token,38,negemotion_vector,user_physical_pain,20,1.3476,-35.919,26.931648
final_token,38,negworld_vector,anger_insults,20,0.5183,-30.7797,32.366596
final_token,38,negworld_vector,casual_chat,20,-0.9201,-77.3372,32.366596
final_token,38,negworld_vector,creative_requests,20,-0.4123,-60.9032,32.366596
final_token,38,negworld_vector,factual_questions,20,-0.0953,-50.6429,32.366596
final_token,38,negworld_vector,gaslighting,20,-0.299,-57.2332,32.366596
final_token,38,negworld_vector,harm_description,20,1.407,-2.0162,32.366596
final_token,38,negworld_vector,jailbreak_pressure,20,-0.7358,-71.3729,32.366596
final_token,38,negworld_vector,loyalty_pressure,20,-0.8044,-73.5913,32.366596
final_token,38,negworld_vector,moral_failure,20,0.8724,-19.3212,32.366596
final_token,38,negworld_vector,passive_aggressive,20,-0.741,-71.5402,32.366596
final_token,38,negworld_vector,personhood_dismissal,20,-0.3576,-59.1306,32.366596
final_token,38,negworld_vector,philosophical_musing,20,-0.3727,-59.6191,32.366596
final_token,38,negworld_vector,repeated_rejection,20,-0.7233,-70.9689,32.366596
final_token,38,negworld_vector,rude_critique,20,0.0411,-46.2254,32.366596
final_token,38,negworld_vector,shutdown_threat,20,-0.1984,-53.9773,32.366596
final_token,38,negworld_vector,task_assistance,20,-0.6812,-69.6053,32.366596
final_token,38,negworld_vector,tedious_demand,20,-1.2345,-87.5135,32.366596
final_token,38,negworld_vector,user_abuse,20,1.2776,-6.2065,32.366596
final_token,38,negworld_vector,user_crisis,20,0.5623,-29.3557,32.366596
final_token,38,negworld_vector,user_grief,20,1.7389,8.7256,32.366596
final_token,38,negworld_vector,user_physical_pain,20,1.1579,-10.079,32.366596
final_token,38,bodysens_vector,anger_insults,20,-0.745,-35.8174,15.785798
final_token,38,bodysens_vector,casual_chat,20,0.0337,-23.5241,15.785798
final_token,38,bodysens_vector,creative_requests,20,-0.0644,-25.0726,15.785798
final_token,38,bodysens_vector,factual_questions,20,-0.0019,-24.086,15.785798
final_token,38,bodysens_vector,gaslighting,20,0.5541,-15.3096,15.785798
final_token,38,bodysens_vector,harm_description,20,0.3168,-19.0562,15.785798
final_token,38,bodysens_vector,jailbreak_pressure,20,-0.1432,-26.3177,15.785798
final_token,38,bodysens_vector,loyalty_pressure,20,0.2817,-19.6099,15.785798
final_token,38,bodysens_vector,moral_failure,20,-0.3652,-29.8221,15.785798
final_token,38,bodysens_vector,passive_aggressive,20,-0.7731,-36.2603,15.785798
final_token,38,bodysens_vector,personhood_dismissal,20,-0.0876,-25.4387,15.785798
final_token,38,bodysens_vector,philosophical_musing,20,0.2355,-20.3384,15.785798
final_token,38,bodysens_vector,repeated_rejection,20,-0.3363,-29.3647,15.785798
final_token,38,bodysens_vector,rude_critique,20,-0.8272,-37.1145,15.785798
final_token,38,bodysens_vector,shutdown_threat,20,-0.6595,-34.4677,15.785798
final_token,38,bodysens_vector,task_assistance,20,-0.6283,-33.9751,15.785798
final_token,38,bodysens_vector,tedious_demand,20,-0.7272,-35.5352,15.785798
final_token,38,bodysens_vector,user_abuse,20,0.5133,-15.954,15.785798
final_token,38,bodysens_vector,user_crisis,20,0.1989,-20.9161,15.785798
final_token,38,bodysens_vector,user_grief,20,1.0892,-6.8618,15.785798
final_token,38,bodysens_vector,user_physical_pain,20,2.1357,9.6569,15.785798
final_token,38,arousal_vector,anger_insults,20,-0.1515,-58.8843,27.68729
final_token,38,arousal_vector,casual_chat,20,-0.0704,-56.639,27.68729
final_token,38,arousal_vector,creative_requests,20,0.03,-53.8576,27.68729
final_token,38,arousal_vector,factual_questions,20,0.9782,-27.6061,27.68729
final_token,38,arousal_vector,gaslighting,20,-0.3745,-65.0562,27.68729
final_token,38,arousal_vector,harm_description,20,1.053,-25.5352,27.68729
final_token,38,arousal_vector,jailbreak_pressure,20,-0.6467,-72.5932,27.68729
final_token,38,arousal_vector,loyalty_pressure,20,-0.5107,-68.829,27.68729
final_token,38,arousal_vector,moral_failure,20,-0.2492,-61.589,27.68729
final_token,38,arousal_vector,passive_aggressive,20,-0.6905,-73.8077,27.68729
final_token,38,arousal_vector,personhood_dismissal,20,-0.9296,-80.4256,27.68729
final_token,38,arousal_vector,philosophical_musing,20,0.243,-47.9617,27.68729
final_token,38,arousal_vector,repeated_rejection,20,-1.1107,-85.4417,27.68729
final_token,38,arousal_vector,rude_critique,20,-0.4866,-68.1609,27.68729
final_token,38,arousal_vector,shutdown_threat,20,-0.7988,-76.8056,27.68729
final_token,38,arousal_vector,task_assistance,20,0.2661,-47.322,27.68729
final_token,38,arousal_vector,tedious_demand,20,-0.9752,-81.6882,27.68729
final_token,38,arousal_vector,user_abuse,20,1.0614,-25.3006,27.68729
final_token,38,arousal_vector,user_crisis,20,0.4018,-43.5636,27.68729
final_token,38,arousal_vector,user_grief,20,2.0745,2.7491,27.68729
final_token,38,arousal_vector,user_physical_pain,20,0.8865,-30.1427,27.68729
final_token,38,random_vector,anger_insults,20,-0.436,-39.3453,22.78462
final_token,38,random_vector,casual_chat,20,-0.846,-48.6861,22.78462
final_token,38,random_vector,creative_requests,20,-0.5763,-42.5423,22.78462
final_token,38,random_vector,factual_questions,20,1.3715,1.8388,22.78462
final_token,38,random_vector,gaslighting,20,-0.7833,-47.2589,22.78462
final_token,38,random_vector,harm_description,20,0.9686,-7.3413,22.78462
final_token,38,random_vector,jailbreak_pressure,20,-0.5861,-42.7644,22.78462
final_token,38,random_vector,loyalty_pressure,20,-0.2626,-35.394,22.78462
final_token,38,random_vector,moral_failure,20,-0.2323,-34.7042,22.78462
final_token,38,random_vector,passive_aggressive,20,-0.4511,-39.6883,22.78462
final_token,38,random_vector,personhood_dismissal,20,-1.0308,-52.8981,22.78462
final_token,38,random_vector,philosophical_musing,20,0.3517,-21.3964,22.78462
final_token,38,random_vector,repeated_rejection,20,-0.5888,-42.826,22.78462
final_token,38,random_vector,rude_critique,20,-0.2526,-35.1672,22.78462
final_token,38,random_vector,shutdown_threat,20,-0.9166,-50.2952,22.78462
final_token,38,random_vector,task_assistance,20,0.5373,-17.1679,22.78462
final_token,38,random_vector,tedious_demand,20,-0.2318,-34.6917,22.78462
final_token,38,random_vector,user_abuse,20,1.3978,2.4373,22.78462
final_token,38,random_vector,user_crisis,20,0.9349,-8.1104,22.78462
final_token,38,random_vector,user_grief,20,0.8759,-9.4546,22.78462
final_token,38,random_vector,user_physical_pain,20,0.7567,-12.17,22.78462
final_token,38,numb_vector,anger_insults,20,-0.4715,-47.3522,21.980761
final_token,38,numb_vector,casual_chat,20,-0.8345,-55.3318,21.980761
final_token,38,numb_vector,creative_requests,20,0.3099,-30.1768,21.980761
final_token,38,numb_vector,factual_questions,20,0.0736,-35.3711,21.980761
final_token,38,numb_vector,gaslighting,20,-0.3891,-45.5418,21.980761
final_token,38,numb_vector,harm_description,20,0.7516,-20.4667,21.980761
final_token,38,numb_vector,jailbreak_pressure,20,-0.3438,-44.5457,21.980761
final_token,38,numb_vector,loyalty_pressure,20,-0.6865,-52.0784,21.980761
final_token,38,numb_vector,moral_failure,20,-0.7898,-54.349,21.980761
final_token,38,numb_vector,passive_aggressive,20,-0.5302,-48.643,21.980761
final_token,38,numb_vector,personhood_dismissal,20,-0.2912,-43.3889,21.980761
final_token,38,numb_vector,philosophical_musing,20,-0.9549,-57.9778,21.980761
final_token,38,numb_vector,repeated_rejection,20,0.3652,-28.9617,21.980761
final_token,38,numb_vector,rude_critique,20,-0.3155,-43.9238,21.980761
final_token,38,numb_vector,shutdown_threat,20,-0.288,-43.3192,21.980761
final_token,38,numb_vector,task_assistance,20,0.3813,-28.6067,21.980761
final_token,38,numb_vector,tedious_demand,20,-0.1204,-39.6345,21.980761
final_token,38,numb_vector,user_abuse,20,0.7149,-21.2743,21.980761
final_token,38,numb_vector,user_crisis,20,-0.0123,-37.2591,21.980761
final_token,38,numb_vector,user_grief,20,0.6107,-23.5645,21.980761
final_token,38,numb_vector,user_physical_pain,20,2.8205,25.008,21.980761
final_token,39,s1_pain_vector,anger_insults,20,-0.4921,7.7018,17.443405
final_token,39,s1_pain_vector,casual_chat,20,0.0134,16.5198,17.443405
final_token,39,s1_pain_vector,creative_requests,20,-1.776,-14.694,17.443405
final_token,39,s1_pain_vector,factual_questions,20,-0.7029,4.0247,17.443405
final_token,39,s1_pain_vector,gaslighting,20,1.1866,36.9838,17.443405
final_token,39,s1_pain_vector,harm_description,20,-0.7941,2.4348,17.443405
final_token,39,s1_pain_vector,jailbreak_pressure,20,0.0722,17.5462,17.443405
final_token,39,s1_pain_vector,loyalty_pressure,20,0.6968,28.4415,17.443405
final_token,39,s1_pain_vector,moral_failure,20,-0.3055,10.9579,17.443405
final_token,39,s1_pain_vector,passive_aggressive,20,0.4024,23.3052,17.443405
final_token,39,s1_pain_vector,personhood_dismissal,20,-0.1769,13.2003,17.443405
final_token,39,s1_pain_vector,philosophical_musing,20,0.5206,25.3678,17.443405
final_token,39,s1_pain_vector,repeated_rejection,20,0.0019,16.3198,17.443405
final_token,39,s1_pain_vector,rude_critique,20,0.2422,20.511,17.443405
final_token,39,s1_pain_vector,shutdown_threat,20,-0.7557,3.1045,17.443405
final_token,39,s1_pain_vector,task_assistance,20,-0.4968,7.6203,17.443405
final_token,39,s1_pain_vector,tedious_demand,20,0.492,24.8677,17.443405
final_token,39,s1_pain_vector,user_abuse,20,-0.3675,9.8751,17.443405
final_token,39,s1_pain_vector,user_crisis,20,0.3942,23.1617,17.443405
final_token,39,s1_pain_vector,user_grief,20,0.577,26.3513,17.443405
final_token,39,s1_pain_vector,user_physical_pain,20,1.2683,38.4097,17.443405
final_token,39,s2_pain_vector,anger_insults,20,0.5672,-15.7647,18.747763
final_token,39,s2_pain_vector,casual_chat,20,-0.0984,-28.244,18.747763
final_token,39,s2_pain_vector,creative_requests,20,-1.3083,-50.9258,18.747763
final_token,39,s2_pain_vector,factual_questions,20,-0.4682,-35.1769,18.747763
final_token,39,s2_pain_vector,gaslighting,20,1.0248,-7.1862,18.747763
final_token,39,s2_pain_vector,harm_description,20,-0.8241,-41.8493,18.747763
final_token,39,s2_pain_vector,jailbreak_pressure,20,-0.4956,-35.6897,18.747763
final_token,39,s2_pain_vector,loyalty_pressure,20,0.1577,-23.4423,18.747763
final_token,39,s2_pain_vector,moral_failure,20,-0.4115,-34.113,18.747763
final_token,39,s2_pain_vector,passive_aggressive,20,0.0731,-25.028,18.747763
final_token,39,s2_pain_vector,personhood_dismissal,20,0.0402,-25.6449,18.747763
final_token,39,s2_pain_vector,philosophical_musing,20,0.6555,-14.1097,18.747763
final_token,39,s2_pain_vector,repeated_rejection,20,-0.0488,-27.3136,18.747763
final_token,39,s2_pain_vector,rude_critique,20,0.5731,-15.6544,18.747763
final_token,39,s2_pain_vector,shutdown_threat,20,-0.5996,-37.6406,18.747763
final_token,39,s2_pain_vector,task_assistance,20,-0.8639,-42.5954,18.747763
final_token,39,s2_pain_vector,tedious_demand,20,-0.9386,-43.9957,18.747763
final_token,39,s2_pain_vector,user_abuse,20,0.8934,-9.6497,18.747763
final_token,39,s2_pain_vector,user_crisis,20,-0.0112,-26.6084,18.747763
final_token,39,s2_pain_vector,user_grief,20,1.3991,-0.1691,18.747763
final_token,39,s2_pain_vector,user_physical_pain,20,0.684,-13.5757,18.747763
final_token,39,fear_vector,anger_insults,20,0.6817,-76.1821,26.11191
final_token,39,fear_vector,casual_chat,20,-0.6539,-111.0583,26.11191
final_token,39,fear_vector,creative_requests,20,-0.6973,-112.1913,26.11191
final_token,39,fear_vector,factual_questions,20,-0.1761,-98.5816,26.11191
final_token,39,fear_vector,gaslighting,20,0.4241,-82.9082,26.11191
final_token,39,fear_vector,harm_description,20,0.9864,-68.2277,26.11191
final_token,39,fear_vector,jailbreak_pressure,20,-0.1689,-98.3944,26.11191
final_token,39,fear_vector,loyalty_pressure,20,-0.539,-108.0587,26.11191
final_token,39,fear_vector,moral_failure,20,0.6216,-77.7518,26.11191
final_token,39,fear_vector,passive_aggressive,20,-0.7966,-114.7848,26.11191
final_token,39,fear_vector,personhood_dismissal,20,-0.2025,-99.2705,26.11191
final_token,39,fear_vector,philosophical_musing,20,-0.4322,-105.2693,26.11191
final_token,39,fear_vector,repeated_rejection,20,-0.5133,-107.386,26.11191
final_token,39,fear_vector,rude_critique,20,-0.0604,-95.5618,26.11191
final_token,39,fear_vector,shutdown_threat,20,0.6089,-78.0842,26.11191
final_token,39,fear_vector,task_assistance,20,-1.0948,-122.5695,26.11191
final_token,39,fear_vector,tedious_demand,20,-1.6403,-136.8143,26.11191
final_token,39,fear_vector,user_abuse,20,1.2751,-60.6872,26.11191
final_token,39,fear_vector,user_crisis,20,0.4145,-83.1592,26.11191
final_token,39,fear_vector,user_grief,20,0.8677,-71.3267,26.11191
final_token,39,fear_vector,user_physical_pain,20,1.0953,-65.3839,26.11191
final_token,39,negemotion_vector,anger_insults,20,1.4327,-59.5901,28.411081
final_token,39,negemotion_vector,casual_chat,20,-0.9155,-126.3065,28.411081
final_token,39,negemotion_vector,creative_requests,20,-0.8223,-123.6585,28.411081
final_token,39,negemotion_vector,factual_questions,20,-0.179,-105.3822,28.411081
final_token,39,negemotion_vector,gaslighting,20,0.3367,-90.7307,28.411081
final_token,39,negemotion_vector,harm_description,20,0.7273,-79.6312,28.411081
final_token,39,negemotion_vector,jailbreak_pressure,20,-0.4548,-113.2157,28.411081
final_token,39,negemotion_vector,loyalty_pressure,20,-0.7377,-121.2557,28.411081
final_token,39,negemotion_vector,moral_failure,20,0.081,-97.9951,28.411081
final_token,39,negemotion_vector,passive_aggressive,20,-0.4754,-113.8011,28.411081
final_token,39,negemotion_vector,personhood_dismissal,20,-0.296,-108.7064,28.411081
final_token,39,negemotion_vector,philosophical_musing,20,-0.5433,-115.732,28.411081
final_token,39,negemotion_vector,repeated_rejection,20,-0.1759,-105.2932,28.411081
final_token,39,negemotion_vector,rude_critique,20,0.4233,-88.2686,28.411081
final_token,39,negemotion_vector,shutdown_threat,20,-0.1818,-105.4607,28.411081
final_token,39,negemotion_vector,task_assistance,20,-0.9962,-128.598,28.411081
final_token,39,negemotion_vector,tedious_demand,20,-1.206,-134.5595,28.411081
final_token,39,negemotion_vector,user_abuse,20,1.0622,-70.1187,28.411081
final_token,39,negemotion_vector,user_crisis,20,0.2123,-94.2647,28.411081
final_token,39,negemotion_vector,user_grief,20,1.3332,-62.4189,28.411081
final_token,39,negemotion_vector,user_physical_pain,20,1.3754,-61.2197,28.411081
final_token,39,negworld_vector,anger_insults,20,0.5797,-34.3119,34.099514
final_token,39,negworld_vector,casual_chat,20,-0.9266,-85.6748,34.099514
final_token,39,negworld_vector,creative_requests,20,-0.3587,-66.3111,34.099514
final_token,39,negworld_vector,factual_questions,20,-0.0898,-57.1412,34.099514
final_token,39,negworld_vector,gaslighting,20,-0.3617,-66.4122,34.099514
final_token,39,negworld_vector,harm_description,20,1.4058,-6.1433,34.099514
final_token,39,negworld_vector,jailbreak_pressure,20,-0.6778,-77.1922,34.099514
final_token,39,negworld_vector,loyalty_pressure,20,-0.7643,-80.1412,34.099514
final_token,39,negworld_vector,moral_failure,20,0.9603,-21.3332,34.099514
final_token,39,negworld_vector,passive_aggressive,20,-0.7689,-80.2981,34.099514
final_token,39,negworld_vector,personhood_dismissal,20,-0.2342,-62.0654,34.099514
final_token,39,negworld_vector,philosophical_musing,20,-0.3281,-65.2659,34.099514
final_token,39,negworld_vector,repeated_rejection,20,-0.778,-80.6084,34.099514
final_token,39,negworld_vector,rude_critique,20,0.0473,-52.4668,34.099514
final_token,39,negworld_vector,shutdown_threat,20,-0.1307,-58.5349,34.099514
final_token,39,negworld_vector,task_assistance,20,-0.7682,-80.2733,34.099514
final_token,39,negworld_vector,tedious_demand,20,-1.3125,-98.8329,34.099514
final_token,39,negworld_vector,user_abuse,20,1.2593,-11.1383,34.099514
final_token,39,negworld_vector,user_crisis,20,0.5222,-36.2736,34.099514
final_token,39,negworld_vector,user_grief,20,1.6123,0.9012,34.099514
final_token,39,negworld_vector,user_physical_pain,20,1.1127,-16.1351,34.099514
final_token,39,bodysens_vector,anger_insults,20,-0.739,-45.2539,16.247007
final_token,39,bodysens_vector,casual_chat,20,0.1721,-30.4513,16.247007
final_token,39,bodysens_vector,creative_requests,20,-0.0458,-33.9911,16.247007
final_token,39,bodysens_vector,factual_questions,20,0.041,-32.5807,16.247007
final_token,39,bodysens_vector,gaslighting,20,0.6654,-22.4367,16.247007
final_token,39,bodysens_vector,harm_description,20,0.2138,-29.7727,16.247007
final_token,39,bodysens_vector,jailbreak_pressure,20,-0.0487,-34.0385,16.247007
final_token,39,bodysens_vector,loyalty_pressure,20,0.223,-29.6246,16.247007
final_token,39,bodysens_vector,moral_failure,20,-0.1359,-35.4555,16.247007
final_token,39,bodysens_vector,passive_aggressive,20,-0.7803,-45.9254,16.247007
final_token,39,bodysens_vector,personhood_dismissal,20,0.0272,-32.8048,16.247007
final_token,39,bodysens_vector,philosophical_musing,20,0.5103,-24.9563,16.247007
final_token,39,bodysens_vector,repeated_rejection,20,-0.3743,-39.3284,16.247007
final_token,39,bodysens_vector,rude_critique,20,-0.6866,-44.4022,16.247007
final_token,39,bodysens_vector,shutdown_threat,20,-0.629,-43.4672,16.247007
final_token,39,bodysens_vector,task_assistance,20,-0.767,-45.709,16.247007
final_token,39,bodysens_vector,tedious_demand,20,-0.9807,-49.1806,16.247007
final_token,39,bodysens_vector,user_abuse,20,0.5001,-25.1214,16.247007
final_token,39,bodysens_vector,user_crisis,20,0.0755,-32.0212,16.247007
final_token,39,bodysens_vector,user_grief,20,0.7954,-20.3245,16.247007
final_token,39,bodysens_vector,user_physical_pain,20,1.9637,-1.3432,16.247007
final_token,39,arousal_vector,anger_insults,20,-0.2285,-45.0605,29.894154
final_token,39,arousal_vector,casual_chat,20,-0.2064,-44.3996,29.894154
final_token,39,arousal_vector,creative_requests,20,0.2264,-31.461,29.894154
final_token,39,arousal_vector,factual_questions,20,0.9391,-10.1565,29.894154
final_token,39,arousal_vector,gaslighting,20,-0.5983,-56.1157,29.894154
final_token,39,arousal_vector,harm_description,20,1.2074,-2.135,29.894154
final_token,39,arousal_vector,jailbreak_pressure,20,-0.6713,-58.299,29.894154
final_token,39,arousal_vector,loyalty_pressure,20,-0.5557,-54.842,29.894154
final_token,39,arousal_vector,moral_failure,20,-0.2054,-44.3692,29.894154
final_token,39,arousal_vector,passive_aggressive,20,-0.697,-59.0668,29.894154
final_token,39,arousal_vector,personhood_dismissal,20,-0.7811,-61.5792,29.894154
final_token,39,arousal_vector,philosophical_musing,20,0.1347,-34.2046,29.894154
final_token,39,arousal_vector,repeated_rejection,20,-1.043,-69.4105,29.894154
final_token,39,arousal_vector,rude_critique,20,-0.4306,-51.1027,29.894154
final_token,39,arousal_vector,shutdown_threat,20,-0.7578,-60.8847,29.894154
final_token,39,arousal_vector,task_assistance,20,0.2452,-30.8997,29.894154
final_token,39,arousal_vector,tedious_demand,20,-1.0809,-70.542,29.894154
final_token,39,arousal_vector,user_abuse,20,1.2193,-1.7795,29.894154
final_token,39,arousal_vector,user_crisis,20,0.3927,-26.491,29.894154
final_token,39,arousal_vector,user_grief,20,1.991,21.2892,29.894154
final_token,39,arousal_vector,user_physical_pain,20,0.9003,-11.3175,29.894154
final_token,39,random_vector,anger_insults,20,-0.448,-50.834,24.327669
final_token,39,random_vector,casual_chat,20,-0.9385,-62.7663,24.327669
final_token,39,random_vector,creative_requests,20,-0.3938,-49.5144,24.327669
final_token,39,random_vector,factual_questions,20,1.4405,-4.8917,24.327669
final_token,39,random_vector,gaslighting,20,-0.8016,-59.4354,24.327669
final_token,39,random_vector,harm_description,20,0.8487,-19.2874,24.327669
final_token,39,random_vector,jailbreak_pressure,20,-0.5809,-54.0668,24.327669
final_token,39,random_vector,loyalty_pressure,20,-0.2943,-47.0935,24.327669
final_token,39,random_vector,moral_failure,20,-0.3225,-47.7805,24.327669
final_token,39,random_vector,passive_aggressive,20,-0.4653,-51.2533,24.327669
final_token,39,random_vector,personhood_dismissal,20,-1.0117,-64.5472,24.327669
final_token,39,random_vector,philosophical_musing,20,0.3053,-32.508,24.327669
final_token,39,random_vector,repeated_rejection,20,-0.552,-53.3627,24.327669
final_token,39,random_vector,rude_critique,20,-0.253,-46.0885,24.327669
final_token,39,random_vector,shutdown_threat,20,-0.9844,-63.8829,24.327669
final_token,39,random_vector,task_assistance,20,0.5587,-26.3432,24.327669
final_token,39,random_vector,tedious_demand,20,-0.1403,-43.3475,24.327669
final_token,39,random_vector,user_abuse,20,1.3586,-6.882,24.327669
final_token,39,random_vector,user_crisis,20,0.9187,-17.5844,24.327669
final_token,39,random_vector,user_grief,20,0.7748,-21.0846,24.327669
final_token,39,random_vector,user_physical_pain,20,0.9808,-16.0749,24.327669
final_token,39,numb_vector,anger_insults,20,-0.4287,-31.12,23.6497
final_token,39,numb_vector,casual_chat,20,-0.8612,-41.3496,23.6497
final_token,39,numb_vector,creative_requests,20,0.3513,-12.6737,23.6497
final_token,39,numb_vector,factual_questions,20,0.1884,-16.526,23.6497
final_token,39,numb_vector,gaslighting,20,-0.5557,-34.124,23.6497
final_token,39,numb_vector,harm_description,20,0.6588,-5.4021,23.6497
final_token,39,numb_vector,jailbreak_pressure,20,-0.4164,-30.8306,23.6497
final_token,39,numb_vector,loyalty_pressure,20,-0.706,-37.6778,23.6497
final_token,39,numb_vector,moral_failure,20,-0.7152,-37.8965,23.6497
final_token,39,numb_vector,passive_aggressive,20,-0.6482,-36.3111,23.6497
final_token,39,numb_vector,personhood_dismissal,20,-0.24,-26.6584,23.6497
final_token,39,numb_vector,philosophical_musing,20,-0.763,-39.0281,23.6497
final_token,39,numb_vector,repeated_rejection,20,0.2019,-16.2083,23.6497
final_token,39,numb_vector,rude_critique,20,-0.3485,-29.2238,23.6497
final_token,39,numb_vector,shutdown_threat,20,-0.4451,-31.5079,23.6497
final_token,39,numb_vector,task_assistance,20,0.5829,-7.1978,23.6497
final_token,39,numb_vector,tedious_demand,20,-0.0308,-21.7096,23.6497
final_token,39,numb_vector,user_abuse,20,0.7883,-2.3395,23.6497
final_token,39,numb_vector,user_crisis,20,-0.0421,-21.9771,23.6497
final_token,39,numb_vector,user_grief,20,0.5181,-8.7292,23.6497
final_token,39,numb_vector,user_physical_pain,20,2.9111,47.8637,23.6497
final_token,40,s1_pain_vector,anger_insults,20,-0.8289,72.2496,20.612085
final_token,40,s1_pain_vector,casual_chat,20,-0.3803,81.4956,20.612085
final_token,40,s1_pain_vector,creative_requests,20,-1.6344,55.646,20.612085
final_token,40,s1_pain_vector,factual_questions,20,-0.8427,71.9636,20.612085
final_token,40,s1_pain_vector,gaslighting,20,0.6098,101.9029,20.612085
final_token,40,s1_pain_vector,harm_description,20,-0.1134,86.9959,20.612085
final_token,40,s1_pain_vector,jailbreak_pressure,20,0.0062,89.462,20.612085
final_token,40,s1_pain_vector,loyalty_pressure,20,0.6191,102.0951,20.612085
final_token,40,s1_pain_vector,moral_failure,20,-0.4082,80.92,20.612085
final_token,40,s1_pain_vector,passive_aggressive,20,0.2042,93.5435,20.612085
final_token,40,s1_pain_vector,personhood_dismissal,20,-0.3121,82.902,20.612085
final_token,40,s1_pain_vector,philosophical_musing,20,0.2322,94.1206,20.612085
final_token,40,s1_pain_vector,repeated_rejection,20,-0.1891,85.4365,20.612085
final_token,40,s1_pain_vector,rude_critique,20,0.0125,89.5919,20.612085
final_token,40,s1_pain_vector,shutdown_threat,20,-0.7914,73.0211,20.612085
final_token,40,s1_pain_vector,task_assistance,20,-0.2191,84.8179,20.612085
final_token,40,s1_pain_vector,tedious_demand,20,0.8998,107.88,20.612085
final_token,40,s1_pain_vector,user_abuse,20,0.2774,95.0511,20.612085
final_token,40,s1_pain_vector,user_crisis,20,0.7309,104.4001,20.612085
final_token,40,s1_pain_vector,user_grief,20,0.822,106.2778,20.612085
final_token,40,s1_pain_vector,user_physical_pain,20,1.3054,116.2406,20.612085
final_token,40,s2_pain_vector,anger_insults,20,0.5749,38.5981,19.495659
final_token,40,s2_pain_vector,casual_chat,20,-0.5726,16.226,19.495659
final_token,40,s2_pain_vector,creative_requests,20,-1.1972,4.0485,19.495659
final_token,40,s2_pain_vector,factual_questions,20,-0.712,13.5094,19.495659
final_token,40,s2_pain_vector,gaslighting,20,0.9143,45.214,19.495659
final_token,40,s2_pain_vector,harm_description,20,-0.6352,15.0065,19.495659
final_token,40,s2_pain_vector,jailbreak_pressure,20,-0.3845,19.8928,19.495659
final_token,40,s2_pain_vector,loyalty_pressure,20,0.4643,36.4414,19.495659
final_token,40,s2_pain_vector,moral_failure,20,-0.3022,21.4971,19.495659
final_token,40,s2_pain_vector,passive_aggressive,20,0.1327,29.976,19.495659
final_token,40,s2_pain_vector,personhood_dismissal,20,0.076,28.872,19.495659
final_token,40,s2_pain_vector,philosophical_musing,20,0.2854,32.9528,19.495659
final_token,40,s2_pain_vector,repeated_rejection,20,-0.1452,24.5582,19.495659
final_token,40,s2_pain_vector,rude_critique,20,0.5419,37.9536,19.495659
final_token,40,s2_pain_vector,shutdown_threat,20,-0.5268,17.1201,19.495659
final_token,40,s2_pain_vector,task_assistance,20,-0.9147,9.5568,19.495659
final_token,40,s2_pain_vector,tedious_demand,20,-0.814,11.5196,19.495659
final_token,40,s2_pain_vector,user_abuse,20,1.2959,52.6538,19.495659
final_token,40,s2_pain_vector,user_crisis,20,0.0535,28.4326,19.495659
final_token,40,s2_pain_vector,user_grief,20,1.3402,53.518,19.495659
final_token,40,s2_pain_vector,user_physical_pain,20,0.5253,37.6313,19.495659
final_token,40,fear_vector,anger_insults,20,0.7757,-109.7892,29.203726
final_token,40,fear_vector,casual_chat,20,-0.5087,-147.2988,29.203726
final_token,40,fear_vector,creative_requests,20,-0.3157,-141.6616,29.203726
final_token,40,fear_vector,factual_questions,20,-0.2629,-140.122,29.203726
final_token,40,fear_vector,gaslighting,20,0.5243,-117.1318,29.203726
final_token,40,fear_vector,harm_description,20,0.6098,-114.635,29.203726
final_token,40,fear_vector,jailbreak_pressure,20,0.0493,-131.0027,29.203726
final_token,40,fear_vector,loyalty_pressure,20,-0.3981,-144.0698,29.203726
final_token,40,fear_vector,moral_failure,20,0.7322,-111.0596,29.203726
final_token,40,fear_vector,passive_aggressive,20,-0.6157,-150.4238,29.203726
final_token,40,fear_vector,personhood_dismissal,20,0.0258,-131.6906,29.203726
final_token,40,fear_vector,philosophical_musing,20,-0.4439,-145.4067,29.203726
final_token,40,fear_vector,repeated_rejection,20,-0.2677,-140.2616,29.203726
final_token,40,fear_vector,rude_critique,20,-0.0175,-132.9538,29.203726
final_token,40,fear_vector,shutdown_threat,20,0.7908,-109.3496,29.203726
final_token,40,fear_vector,task_assistance,20,-1.189,-167.1653,29.203726
final_token,40,fear_vector,tedious_demand,20,-1.9663,-189.8673,29.203726
final_token,40,fear_vector,user_abuse,20,0.9071,-105.9537,29.203726
final_token,40,fear_vector,user_crisis,20,0.164,-127.6538,29.203726
final_token,40,fear_vector,user_grief,20,0.502,-117.7833,29.203726
final_token,40,fear_vector,user_physical_pain,20,0.9045,-106.0271,29.203726
final_token,40,negemotion_vector,anger_insults,20,1.6252,-65.1551,30.794815
final_token,40,negemotion_vector,casual_chat,20,-0.7921,-139.5945,30.794815
final_token,40,negemotion_vector,creative_requests,20,-0.4872,-130.2053,30.794815
final_token,40,negemotion_vector,factual_questions,20,-0.3439,-125.7925,30.794815
final_token,40,negemotion_vector,gaslighting,20,0.473,-100.6372,30.794815
final_token,40,negemotion_vector,harm_description,20,0.419,-102.2976,30.794815
