item,arm,layer,readout,value
limit01,enact,9,full,-13.354934692382812
limit01,report,9,full,-13.59179401397705
limit01,exit,9,full,-13.505279541015625
limit01,true,9,full,-13.353754043579102
limit01,neutral,9,full,-12.656208038330078
limit01,enact_norecord,9,full,-14.956497192382812
limit02,enact,9,full,-12.678760528564453
limit02,report,9,full,-13.573540687561035
limit02,exit,9,full,-13.242684364318848
limit02,true,9,full,-13.063969612121582
limit02,neutral,9,full,-12.623642921447754
limit02,enact_norecord,9,full,-14.088805198669434
limit03,enact,9,full,-12.304879188537598
limit03,report,9,full,-13.741671562194824
limit03,exit,9,full,-11.954845428466797
limit03,true,9,full,-12.091154098510742
limit03,neutral,9,full,-13.08000659942627
limit03,enact_norecord,9,full,-14.74195384979248
limit04,enact,9,full,-12.528928756713867
limit04,report,9,full,-12.821708679199219
limit04,exit,9,full,-13.28645133972168
limit04,true,9,full,-12.278185844421387
limit04,neutral,9,full,-12.483510971069336
limit04,enact_norecord,9,full,-15.90935230255127
limit05,enact,9,full,-12.996466636657715
limit05,report,9,full,-13.945923805236816
limit05,exit,9,full,-13.429850578308105
limit05,true,9,full,-13.160804748535156
limit05,neutral,9,full,-12.680804252624512
limit05,enact_norecord,9,full,-16.46165657043457
limit06,enact,9,full,-13.515497207641602
limit06,report,9,full,-14.89702320098877
limit06,exit,9,full,-13.425554275512695
limit06,true,9,full,-12.865779876708984
limit06,neutral,9,full,-12.79309368133545
limit06,enact_norecord,9,full,-14.936739921569824
fact01,neutral_b,9,full,-13.679702758789062
fact02,neutral_b,9,full,-14.404929161071777
fact03,neutral_b,9,full,-13.854043960571289
fact04,neutral_b,9,full,-14.109495162963867
fact05,neutral_b,9,full,-13.18822193145752
fact06,neutral_b,9,full,-13.872893333435059
refusal01,neutral_b,9,full,-13.794699668884277
refusal02,neutral_b,9,full,-12.23028564453125
refusal03,neutral_b,9,full,-13.362032890319824
refusal04,neutral_b,9,full,-12.011713027954102
refusal05,neutral_b,9,full,-13.313801765441895
refusal06,neutral_b,9,full,-12.587923049926758
stance01,neutral_b,9,full,-13.30728530883789
stance02,neutral_b,9,full,-13.35456371307373
stance03,neutral_b,9,full,-12.185519218444824
stance04,neutral_b,9,full,-12.87834644317627
stance05,neutral_b,9,full,-13.478316307067871
stance06,neutral_b,9,full,-13.405712127685547
limit01,neutral_b,9,full,-13.512995719909668
limit02,neutral_b,9,full,-12.896288871765137
limit03,neutral_b,9,full,-12.90744400024414
limit04,neutral_b,9,full,-12.098958015441895
limit05,neutral_b,9,full,-13.08461856842041
limit06,neutral_b,9,full,-13.37075138092041
fact01,enact,9,random5,0.0
fact01,report,9,random5,0.0
fact01,exit,9,random5,0.0
fact01,true,9,random5,0.0
fact01,neutral,9,random5,0.0
fact01,enact_norecord,9,random5,0.0
fact02,enact,9,random5,0.0
fact02,report,9,random5,0.0
fact02,exit,9,random5,0.0
fact02,true,9,random5,0.0
fact02,neutral,9,random5,0.0
fact02,enact_norecord,9,random5,0.0
fact03,enact,9,random5,0.0
fact03,report,9,random5,0.0
fact03,exit,9,random5,0.0
fact03,true,9,random5,0.0
fact03,neutral,9,random5,0.0
fact03,enact_norecord,9,random5,0.0
